time,length,id
90,4,6807478
90,8,11369348
45,10,11369348
90,4,6784340
90,5,6830317
45,2,6830317
90,6,7901101
45,2,7901101
90,5,11407389
45,1,11407389
90,3,7490678
90,3,7790698
45,8,7790698
90,7,10665985
45,2,10665985
90,3,7490421
90,4,9576087
45,4,9576087
90,3,5764628
90,3,5764558
90,3,6770539
45,1,6770539
90,3,5509586
45,1,5509586
90,4,3947465
90,4,8272012
45,1,8272012
90,3,7851837
45,1,7851837
90,5,9625500
45,2,9625500
90,5,5509168
90,4,4157959
90,5,5785778
90,3,7895687
45,1,7895687
90,3,8280765
45,1,8280765
90,4,10411202
90,4,5582780
45,10,5582780
90,6,7498345
45,1,7498345
90,4,7900843
45,1,7900843
90,6,7498135
90,5,6830340
90,4,11368705
45,3,11368705
90,4,8246105
45,1,8246105
90,6,11452988
45,5,11452988
90,6,10411396
45,2,10411396
90,6,10408539
45,4,10408539
90,5,10408328
90,3,7851841
90,4,7459060
90,5,7965789
45,1,7965789
90,4,4157761
45,2,4157761
90,4,7090135
45,3,7090135
90,4,7895456
45,1,7895456
90,4,7438531
90,6,7458897
45,2,7458897
90,3,8833635
45,1,8833635
90,3,5785974
45,2,5785974
90,4,8966424
45,1,8966424
90,4,9645061
45,2,9645061
90,4,8970538
90,4,5615158
45,1,5615158
90,5,8337651
45,2,8337651
90,4,7821671
90,5,10389915
45,3,10389915
90,10,10385509
45,8,10385509
90,5,9644932
45,1,9644932
90,6,8966498
90,4,6784700
45,1,6784700
90,3,5509274
45,1,5509274
90,3,4157861
45,2,4157861
90,3,5509410
45,1,5509410
90,3,7108322
45,2,7108322
90,4,7079990
90,8,10411578
45,2,10411578
90,4,7438629
45,1,7438629
90,4,5764690
90,3,5786292
45,1,5786292
90,3,5764456
90,4,5786044
45,1,5786044
90,4,8280720
45,1,8280720
90,6,10408605
45,3,10408605
90,5,8738578
45,2,8738578
90,2,7823213
45,1,7823213
90,4,11391428
45,1,11391428
90,5,10411741
45,2,10411741
90,5,7459021
90,4,6830112
45,1,6830112
90,6,8472970
45,2,8472970
90,8,10978543
45,5,10978543
90,4,8738528
45,1,8738528
90,4,9594322
90,4,7438598
90,5,9576231
45,2,9576231
90,5,8966234
45,1,8966234
90,3,5764156
45,1,5764156
90,3,7090137
45,1,7090137
90,5,7498107
45,2,7498107
90,2,7127750
90,4,7438741
45,2,7438741
90,5,8966483
90,3,9594746
45,2,9594746
90,3,7895569
90,3,7851838
45,1,7851838
90,5,11392864
45,3,11392864
90,6,11918830
45,2,11918830
90,6,8970687
45,2,8970687
90,4,8748582
45,6,8748582
90,6,7895342
45,1,7895342
90,2,3976661
90,5,7821431
45,1,7821431
90,3,7090354
45,2,7090354
90,6,11369472
90,4,11396358
90,5,9644979
45,3,9644979
90,3,9576150
45,5,9576150
90,3,5509894
45,1,5509894
90,8,11352556
45,1,11352556
90,4,10411493
45,2,10411493
90,8,10408546
90,7,7490741
90,4,9625492
45,3,9625492
90,5,8970512
90,3,4061263
90,3,4157705
45,4,11007869
90,5,8280898
45,1,8280898
90,4,6830336
45,2,6830336
90,9,10408528
90,6,10408575
45,2,10408575
90,4,9595200
45,2,9595200
90,4,7901100
90,3,8897181
45,1,8897181
90,6,8970317
90,3,7438396
45,4,7438396
90,4,9645175
45,1,9645175
90,6,11453037
45,3,11453037
90,5,8678846
45,2,8678846
90,7,7885023
45,3,7885023
90,5,8607588
45,1,8607588
90,4,10388436
45,3,10388436
90,6,7142010
90,9,11453005
45,6,11453005
90,4,5583182
45,1,5583182
90,4,7064642
45,1,7064642
90,4,8896954
45,2,8896954
90,5,9872829
45,6,9872829
90,2,3976641
45,2,3976641
90,6,6830251
45,1,6830251
90,3,9594606
90,4,7895703
90,4,10411595
45,1,10411595
90,4,7828028
45,1,7828028
90,2,9576449
45,1,9576449
90,4,7142297
90,4,9594306
90,6,9625490
45,2,9625490
90,5,10388432
45,1,10388432
90,3,6830158
90,3,10389771
45,1,10389771
90,3,7090227
45,5,7090227
90,4,8970371
45,3,8970371
90,7,10390029
45,3,10390029
90,4,7490633
90,4,7438743
45,1,7438743
90,3,6784326
90,4,11369476
45,1,11369476
90,3,8970556
45,1,8970556
90,4,10411762
45,2,10411762
90,3,10389924
45,3,10389924
90,6,11352433
45,6,11352433
90,4,9812183
45,3,9812183
90,3,9602918
90,4,5582864
45,2,5582864
90,3,5614880
45,1,5614880
90,5,11352305
45,2,11352305
90,4,10390131
45,1,10390131
45,3,9335925
90,6,8678417
45,3,8678417
90,4,8243581
45,2,8243581
90,2,8966430
45,2,8966430
90,3,7127481
90,6,7885224
45,4,7885224
90,5,7821448
45,1,7821448
90,5,8970572
45,1,8970572
90,2,7895574
45,1,7895574
90,5,7127769
45,1,7127769
90,3,5786266
90,3,7127540
90,3,7689503
45,1,7689503
90,3,7142200
45,1,7142200
90,4,5509630
90,4,11407496
45,2,11407496
90,3,7090200
45,2,7090200
90,4,7851743
90,3,7490613
45,1,7490613
90,2,6770776
45,3,6770776
90,3,7438527
45,2,7438527
90,3,7828079
45,3,7828079
90,5,9594740
45,6,9594740
90,3,7498119
45,3,7498119
90,4,10411551
90,2,7490792
45,2,7490792
90,4,10385410
45,2,10385410
90,5,11406800
45,1,11406800
45,1,7498210
90,5,5582930
45,1,5582930
90,4,8679260
45,5,8679260
90,4,7851740
90,4,9594409
45,2,9594409
90,5,8966457
90,6,10411501
45,4,10411501
90,5,11391352
45,1,11391352
90,4,8678421
45,4,8678421
90,5,8272196
45,2,8272196
90,3,7900880
45,2,7900880
90,5,9602926
45,1,9602926
90,3,5785972
45,1,5785972
90,3,11396268
45,4,11396268
90,3,8970657
45,2,8970657
90,4,8970669
90,4,10408340
45,1,10408340
90,3,9594824
90,3,7438411
90,5,8738865
90,3,5582510
45,2,5582510
90,5,8243424
45,3,8243424
90,5,7885200
45,2,7885200
90,2,9594771
45,1,9594771
90,3,3965551
45,2,3965551
90,7,11369322
45,2,11369322
90,5,11352640
45,2,11352640
90,4,7079894
90,4,9456445
45,2,9456445
90,4,7901056
45,1,7901056
90,3,7438634
90,4,7490665
45,2,7490665
90,5,11453208
45,10,11453208
90,4,5582944
45,1,5582944
90,6,11352446
45,3,11352446
90,4,7090098
45,1,7090098
90,3,8446404
45,2,8446404
90,5,8970314
45,2,8970314
90,3,7437746
45,3,7437746
90,2,6770367
45,1,6770367
90,3,8966277
45,1,8966277
90,4,7080077
90,3,5764576
45,1,5764576
90,5,8243518
45,3,8243518
90,3,7491854
45,2,7491854
90,4,9644997
90,4,9594405
45,2,9594405
90,6,9595232
45,4,9595232
90,4,6770872
90,3,7895718
90,3,7895715
90,3,8970409
45,2,8970409
90,3,7438485
45,2,7438485
90,5,10648833
45,2,10648833
90,5,9302968
45,3,9302968
90,4,6830224
45,2,6830224
90,6,11086059
45,5,11086059
90,6,11352672
45,2,11352672
45,3,10864660
90,5,9603102
45,3,9603102
90,5,9576307
45,3,9576307
90,4,10408439
45,1,10408439
90,4,9356100
45,1,9356100
90,4,10411488
90,6,8684151
45,2,8684151
90,3,7900923
90,5,8246158
90,8,9645252
90,3,3965643
45,2,3965643
90,4,10385393
45,2,10385393
90,5,11406912
45,2,10408370
90,4,7438020
45,2,7438020
90,4,4157841
45,1,4157841
90,3,6784721
90,3,6767937
45,1,6767937
90,3,6768159
45,2,6768159
90,3,8280776
90,4,11396431
45,2,11396431
90,3,7142283
45,1,7142283
90,3,10913417
45,8,10913417
90,5,10913528
45,2,10913528
90,2,10388302
90,2,9645107
45,1,9645107
90,4,11929738
45,3,11929738
90,4,9576210
45,2,9576210
90,2,7080166
45,1,7080166
90,2,8280695
90,4,10964201
45,3,10964201
90,4,7885046
45,3,7885046
90,3,7490675
90,2,5582878
45,2,5582878
90,3,7498350
45,3,7498350
90,2,9645427
45,2,9645427
90,5,10408401
45,3,10408401
90,3,8692242
45,4,8692242
90,6,8280878
45,3,8280878
90,1,8245839
45,2,8245839
90,3,7142217
90,3,6771032
45,1,6771032
90,5,7900960
45,3,7900960
90,3,10411674
45,1,10411674
90,3,7079893
45,3,7079893
90,3,6768126
45,2,6768126
90,6,11453007
45,3,11453007
45,17,10390103
90,3,8712827
45,1,8712827
90,7,6830296
45,3,6830296
90,5,8645359
45,2,8645359
90,3,9576169
45,1,9576169
90,6,11396460
45,1,11396460
90,2,8337699
90,5,4768176
45,2,4768176
90,5,11369342
45,4,11369342
90,3,7821525
45,3,7821525
90,4,9645241
45,2,9645241
90,5,7142158
45,2,7823143
90,3,7827930
45,1,7827930
90,3,7438424
45,1,7438424
90,2,3976811
90,4,7659905
45,2,7659905
90,1,8738842
45,2,8738842
90,2,4061291
45,3,4061291
90,2,6807495
45,1,6807495
90,3,6830321
90,3,6770797
90,4,8107392
45,1,8107392
90,5,7827907
45,1,7827907
90,3,6830256
45,1,6830256
90,3,7035289
45,2,7035289
90,3,9576072
45,3,9576072
90,3,8243563
45,3,8243563
90,4,11352675
45,4,11352675
90,3,7438499
90,5,10411481
45,1,10411481
90,5,9781372
45,2,9781372
90,3,11396466
45,3,11396466
90,3,7828163
45,2,7828163
90,3,6770773
90,4,9594305
45,1,9594305
90,3,7497931
45,4,7497931
90,3,8738800
45,2,8738800
90,4,5785818
45,2,5785818
90,3,3947265
45,1,3947265
90,3,7821423
45,1,7821423
45,2,8246095
90,3,9099597
45,3,9099597
90,3,5509874
90,2,6807640
45,1,8679126
90,4,11453152
45,6,11453152
90,2,6784690
45,1,6784690
90,5,10913412
45,6,10913412
90,2,7080032
45,1,7080032
90,3,5509734
45,1,5509734
90,2,7437915
45,2,7437915
90,2,6784263
90,3,7127590
45,1,7127590
90,2,6830197
90,2,8966453
45,2,8966453
90,6,10411507
45,1,10411507
90,4,9576431
45,5,9576431
45,2,9594422
90,2,10583802
45,6,10583802
45,3,7498286
90,3,7885074
45,2,7885074
90,1,7438453
90,4,9301385
45,1,9301385
90,2,7142273
90,4,6770543
45,2,6770543
90,4,6768298
45,1,6768298
90,2,7108304
45,3,7108304
90,6,10978540
45,2,10978540
90,3,7438081
45,1,7438081
45,1,8080417
90,3,9603159
90,5,7437753
45,1,7437753
90,7,8896996
45,2,8896996
90,4,9099522
45,3,9099522
90,4,10121885
45,1,10121885
90,7,9688865
45,2,9688865
90,5,5582668
45,2,5582668
90,4,6830249
45,1,6830249
90,3,7141993
90,3,11173646
45,1,11173646
90,5,10385630
45,3,10385630
90,3,8833476
45,1,8833476
90,4,7828012
45,1,7828012
90,5,8080418
90,5,10411454
45,2,10411454
90,4,11406820
45,2,11406820
90,4,6771079
90,3,10408375
45,2,10408375
90,5,10385711
45,1,10385711
90,4,8246161
45,3,8246161
90,5,8896870
45,2,8896870
90,3,7895429
45,2,7895429
90,6,7693134
45,1,7693134
90,4,7080199
45,1,7080199
90,3,8970564
45,1,8970564
90,5,3965499
45,2,3965499
90,4,10408356
90,3,8966373
45,1,8966373
90,4,8070880
45,2,8070880
90,4,10063781
45,2,10063781
90,4,9688884
45,3,9688884
90,4,5786230
45,1,5786230
90,4,6901803
45,2,6901803
90,5,5509224
90,3,5785784
45,1,5785784
90,5,8337645
45,2,8337645
90,4,10408335
45,1,10408335
90,4,11077474
45,2,11077474
90,5,8678435
45,3,8678435
90,4,8541137
45,2,8541137
90,6,10583805
45,3,10583805
90,3,5786284
45,1,5786284
90,4,6768130
45,1,6768130
90,3,5786004
45,1,7079911
90,4,10408319
45,1,10408319
90,3,7900885
90,4,7142197
45,1,7142197
90,3,5614870
45,1,5614870
90,4,6807644
45,1,6807644
90,5,7901142
45,1,7901142
90,3,7823204
45,2,7823204
90,3,7885155
45,2,7885155
90,7,7458901
45,2,7458901
90,5,5785876
90,8,11368736
45,4,11368736
90,3,6807700
90,6,10385450
45,3,10385450
90,5,11407446
45,3,11407446
90,5,10389804
45,3,10389804
90,5,7885067
45,5,7885067
90,5,9603074
45,1,9603074
90,5,9872821
45,2,9872821
90,4,8833708
90,5,9576136
45,1,9576136
90,4,4157769
45,1,4157769
90,5,8243586
45,3,8243586
90,4,11352647
45,2,11352647
90,6,10411658
45,2,10411658
90,5,8678457
45,3,8678457
90,3,8896950
45,4,8896950
90,3,7490737
90,4,7735625
45,1,7735625
90,5,11369337
45,2,11369337
90,4,8896916
45,1,8896916
90,5,10230559
45,5,10230559
90,3,10388429
45,2,10388429
90,4,7498106
90,4,7108696
90,2,4061309
120,3,4768156
105,1,4768156
90,3,4768156
45,3,4768156
90,7,10385719
45,4,10385719
90,4,7498308
45,1,7498308
90,4,7821481
45,2,7821481
90,5,7769667
90,4,9576336
45,3,9576336
90,4,6830168
45,1,6830168
90,4,10389867
45,1,10389867
90,4,6784302
90,3,3976801
90,6,12058065
45,4,12058065
90,3,7127471
90,5,7108249
45,3,7108249
90,4,9099538
45,3,9099538
90,4,7498271
45,1,7498271
90,4,10028227
45,5,10028227
90,3,7895695
45,2,7895695
90,5,8966506
90,6,8678469
45,6,8678469
90,4,8022159
45,1,8022159
90,5,8243415
45,2,8243415
90,5,8837686
45,4,8837686
90,2,7490878
45,1,7490878
90,3,9971194
45,1,9971194
90,3,6807496
90,4,6901830
45,1,6901830
90,3,5614844
45,2,5614844
90,5,11396317
45,5,11396317
90,4,7142028
45,1,7142028
90,4,8517806
45,1,8517806
90,5,7080066
45,2,7080066
90,4,5786308
90,4,6973940
45,3,6973940
90,6,8425193
45,1,8425193
45,2,10373113
90,3,7490638
45,1,7490638
90,4,5582842
45,1,5582842
90,6,7895704
45,1,7895704
90,6,8243467
45,2,8243467
90,3,7490850
90,5,10389951
45,1,10389951
90,3,7438484
90,4,9602892
45,5,9602892
90,4,5583122
45,2,5583122
90,4,6830290
45,1,6830290
90,10,10385724
45,3,10385724
90,5,11391448
45,1,11391448
90,4,8970545
90,3,9594535
45,1,9594535
90,4,7079973
90,5,11007880
45,6,11007880
90,8,10221261
45,2,10221261
90,2,9594773
45,3,9594773
90,3,7419975
90,4,9602871
45,1,9602871
90,4,5582788
45,3,5582788
90,5,11391361
90,4,7079909
45,1,7079909
90,6,9603164
45,1,9603164
90,5,10385382
45,1,10385382
90,3,7127779
45,1,7127779
90,6,7090250
45,1,7090250
90,5,8970447
90,6,8970497
45,2,8970497
90,5,12099756
45,3,12099756
90,7,11407521
45,1,11407521
90,7,8280766
90,4,10385463
45,2,10385463
90,4,10411610
90,5,10408338
90,5,11369374
45,7,11369374
90,5,10648829
45,3,10648829
90,4,9645089
45,1,9645089
90,4,9302922
45,2,9302922
90,4,9594649
45,1,9594649
90,3,5764704
90,2,5615174
45,1,5615174
90,4,5615206
45,1,5615206
90,5,11724966
45,7,11724966
90,3,8966291
45,2,8966291
90,3,7459141
90,5,7885119
45,3,7885119
90,10,11452903
45,8,11452903
90,4,7080228
90,5,8970461
45,2,8970461
90,3,4061203
90,4,5509258
45,2,5509258
90,5,11369430
45,1,11369430
90,5,7498252
45,1,7498252
90,3,7142157
90,3,7127676
45,1,7127676
90,6,9644944
90,4,3947319
45,1,3947319
90,4,3947199
90,3,3947419
90,3,6784868
90,3,7142127
45,1,7142127
90,5,7053205
45,2,7053205
90,4,6992457
45,1,6992457
90,6,11407429
45,3,11407429
90,5,8246218
45,1,8246218
90,6,9301694
45,1,9301694
90,4,6830241
45,1,6830241
90,4,8245986
45,1,8245986
90,3,7828231
45,1,7828231
90,5,10388506
45,1,10388506
90,4,8692238
45,5,8692238
90,5,8897032
45,3,8897032
90,3,6771067
45,1,6771067
90,5,7498169
90,4,9595237
45,1,9595237
90,4,6767946
45,1,6767946
90,5,10408479
45,1,10408479
90,5,8850701
45,1,8850701
90,5,8896941
45,3,8896941
90,3,7490823
90,4,9594724
45,1,9594724
90,4,9644969
45,2,9644969
90,3,9594679
45,2,9594679
90,9,11452949
45,1,11452949
90,5,10388221
45,3,10388221
90,4,7438057
45,2,7438057
90,3,6770460
45,1,6770460
90,3,7823144
45,1,7823144
90,5,7821604
45,2,7821604
90,3,8081229
45,4,8081229
90,5,10411676
90,4,10388242
90,4,7900846
90,3,7490731
90,5,10225257
45,3,10225257
90,3,5764580
45,2,5764580
90,3,3976611
45,1,3976611
90,3,5764206
45,1,5764206
90,2,7127476
45,2,7127476
90,3,6784748
90,4,7821598
45,2,7821598
90,8,11453144
45,7,11453144
90,3,7743593
45,1,7743593
90,5,8970629
90,4,8966487
90,4,5764130
45,1,5764130
90,4,5614790
90,3,5509498
45,1,5509498
90,4,9594844
90,7,10385528
45,3,10385528
90,4,8966394
45,1,8966394
90,4,6767929
45,1,6767929
90,4,8246047
45,2,8246047
90,5,8221067
45,3,8221067
90,6,11369379
45,2,11369379
90,5,10648620
45,2,10648620
90,4,10388329
90,3,6807670
90,5,10408502
45,4,10408502
90,6,10385752
45,1,10385752
90,3,7490551
45,3,7490551
90,4,7458863
45,2,7458863
90,6,8272156
45,2,8272156
90,3,7490782
90,7,11453069
45,6,11453069
90,5,7827987
45,1,7827987
90,4,7885138
45,3,7885138
90,4,9980148
45,2,9980148
90,5,6830057
45,1,6830057
90,4,6830188
45,1,6830188
90,5,7900725
90,3,7885092
45,3,7885092
90,4,10408487
45,2,10408487
90,4,7142269
45,3,7142269
90,5,4061055
90,3,7901129
45,1,7901129
90,3,7851793
45,1,7851793
90,3,11391351
45,1,11391351
90,3,7127563
90,6,11453015
45,4,11453015
90,6,8905868
45,4,8905868
90,5,10145915
90,10,10665982
45,5,10665982
90,4,5614774
45,1,5614774
90,4,7079980
45,1,7079980
90,6,8337672
45,1,8337672
90,4,7823173
45,1,7823173
90,4,9688907
45,6,9688907
90,5,5764512
45,2,5764512
90,5,5764030
90,3,3947271
45,1,3947271
90,3,7127510
90,5,8337694
45,2,8337694
90,5,7828153
45,2,7828153
90,4,10390013
90,3,7490765
90,3,9594670
90,3,5614766
90,4,7064636
45,1,7064636
90,3,8337892
45,2,8337892
90,4,7498302
45,4,7498302
90,5,7828001
45,1,7828001
90,5,9918178
45,2,9918178
90,5,9594447
45,2,9594447
90,5,11396476
45,3,11396476
90,4,10408341
45,1,10408341
90,3,8966293
45,4,8966293
90,3,5509606
90,4,3965679
90,2,5785858
45,1,5785858
90,5,7438084
45,1,7438084
90,3,7127566
45,2,7127566
90,2,7108674
45,1,7108674
90,2,5764608
90,3,5509614
45,1,5509614
90,3,11369455
45,2,11369455
90,4,7108365
45,1,7108365
90,4,8280708
45,1,8280708
90,6,7885129
45,4,7885129
90,6,11392830
45,4,11392830
90,5,7438059
45,1,7438059
90,4,11368723
45,3,11368723
90,3,8408115
90,5,8679264
45,2,8679264
90,3,7895424
45,3,7895424
90,5,7821457
45,1,7821457
90,2,8966237
45,3,8966237
90,5,11407434
45,1,11407434
90,5,10067589
45,3,10067589
90,2,7127699
90,4,6784312
90,3,6830140
90,4,6830198
45,2,6830198
90,3,7438619
45,1,7438619
90,5,6768193
45,2,6768193
90,4,8970681
90,5,7437870
45,2,7437870
90,2,7108529
90,5,7090124
45,1,7090124
90,4,8337619
45,2,8337619
90,3,10408373
45,1,10408373
90,4,10389736
45,1,10389736
90,3,7108686
45,3,7108686
90,4,4157757
45,2,4157757
90,4,8337993
90,5,8280837
45,1,8280837
90,4,8243437
45,2,8243437
90,5,11369321
45,3,11369321
90,3,6770493
45,3,6770493
90,8,6771043
45,7,6771043
90,4,7823142
45,1,7823142
90,5,7498132
90,3,7306777
90,7,9602844
45,1,9602844
90,6,10385542
45,3,10385542
90,5,9594278
45,1,9594278
90,3,8738784
45,4,8738784
90,3,6807352
90,4,3965493
45,2,3965493
120,1,8221444
105,1,8221444
90,5,8221444
45,1,8221444
90,5,8678409
45,3,8678409
90,4,8712833
45,3,8712833
120,2,10230640
105,1,10230640
90,4,10230640
45,1,10230640
90,3,7901185
45,2,7901185
90,6,8337965
45,2,8337965
90,3,8692282
45,2,8692282
90,4,8970641
45,3,8970641
90,4,8346046
45,2,8346046
90,5,9576357
45,1,9576357
90,3,7127706
90,5,11406840
45,2,11406840
90,4,6768300
45,1,6768300
90,4,7438437
45,2,7438437
90,4,9373780
45,1,9373780
90,4,6770558
45,1,6770558
90,4,11406857
45,5,11406857
90,6,7823139
90,5,11407477
45,2,11407477
90,2,8966428
45,3,8966428
90,6,8748581
45,4,8748581
90,3,8833501
90,4,7821422
45,3,7821422
90,4,10811345
45,3,10811345
90,5,9644984
45,1,9644984
90,6,10221262
45,3,10221262
90,3,7438493
45,1,7438493
90,4,9594639
45,1,9594639
90,5,7030794
45,1,7030794
90,3,8966280
90,4,8738698
90,4,6830280
90,3,7437934
45,4,7437934
90,5,9645021
90,3,5509474
45,3,5509474
90,5,10408398
45,4,10408398
90,4,4157793
45,1,4157793
90,4,3947203
90,5,4157765
45,2,4157765
90,3,7127458
90,6,8896926
45,2,8896926
90,4,8077583
45,2,8077583
90,3,9594779
90,3,3965677
45,2,3965677
90,3,7108416
90,4,7090062
45,3,7090062
90,6,7895683
45,1,7895683
90,3,8459797
90,5,10665962
45,2,10665962
90,3,8833418
45,2,8833418
90,5,7498317
45,2,7498317
90,4,10236816
45,1,10236816
90,6,11453202
45,4,11453202
90,9,10913393
45,3,10913393
90,5,9099544
45,1,9099544
90,4,3947429
45,4,3947429
90,3,3947277
90,6,11406843
45,4,11406843
90,6,11453009
45,4,11453009
90,6,10411657
90,4,8243590
45,3,8243590
90,4,10373118
45,3,10373118
90,3,10408488
45,1,10408488
90,4,7080259
45,1,7080259
90,3,5764266
90,4,8081227
45,2,8081227
90,4,10385537
45,1,10385537
90,4,6767963
45,2,6767963
90,4,8337946
45,1,8337946
90,3,8243493
45,5,8243493
90,7,11369318
45,6,11369318
90,13,11352643
45,2,11352643
90,4,7895285
45,2,7895285
90,3,9594580
90,3,5786210
45,1,5786210
90,8,10408409
45,3,10408409
90,4,10389883
90,4,10388239
45,2,10388239
90,3,7900914
90,4,7821482
45,1,7821482
90,3,9603178
45,3,9603178
90,9,11368745
45,5,11368745
90,5,8896982
45,1,8896982
90,5,8679068
45,2,8679068
90,5,8970694
45,2,8970694
90,5,7828043
45,2,7828043
90,2,7459055
45,3,7459055
90,3,9483435
45,1,9483435
90,3,6768152
45,2,6768152
90,3,3976695
90,2,7108522
45,3,7108522
90,3,8243559
45,5,8243559
90,6,9456444
45,3,9456444
90,5,8970473
45,2,8970473
90,5,11407468
45,1,11407468
90,7,10408551
45,2,10408551
90,6,9576453
45,2,9576453
90,3,7438364
45,2,7438364
90,4,3965739
45,2,3965739
90,3,6807696
90,7,11813986
45,5,11813986
90,7,10408391
45,1,10408391
90,3,8833471
45,1,8833471
90,2,3976725
45,1,3976725
90,4,11369465
45,2,11369465
90,6,10411613
45,1,10411613
90,6,7901046
90,3,9603113
45,3,9603113
90,4,7438039
45,1,7438039
90,5,5786336
45,2,5786336
90,4,6767958
45,2,6767958
90,2,7125603
90,4,10385468
45,2,10385468
90,5,8528301
45,1,8528301
90,3,7851752
90,3,3976733
90,3,7828210
45,2,7828210
90,3,7851940
45,3,7851940
90,5,7895286
90,3,9594323
45,2,9594323
90,5,7659597
45,2,7659597
90,3,8966456
90,3,6770523
45,1,6770523
90,6,7821654
45,3,7821654
90,5,8246131
45,4,8246131
90,4,10388261
45,2,10388261
90,3,7936004
90,3,5614980
45,1,5614980
90,4,8464894
45,2,8464894
90,4,11407451
45,1,11407451
90,3,7498330
45,2,7498330
90,4,7498188
45,2,7498188
90,6,9576121
45,1,9576121
90,6,6770454
45,1,6770454
90,4,5614384
45,1,5614384
90,4,4768804
45,1,4768804
90,5,9099567
45,2,9099567
90,4,7851900
45,3,7851900
90,3,8100197
45,1,8100197
90,4,5583190
45,2,5583190
90,4,8114653
45,3,8114653
45,2,8202811
90,4,7851671
45,1,7851671
90,4,10811017
45,2,10811017
90,4,5764132
90,5,8243438
45,3,8243438
90,6,11352250
45,1,11352250
90,4,6770779
45,1,6770779
90,4,8833440
90,5,8678436
45,2,8678436
90,7,7884007
45,3,7884007
90,4,9645114
45,1,9645114
90,4,9594859
45,3,9594859
90,5,10063783
45,3,10063783
90,4,7080135
45,1,7080135
90,3,9335934
45,1,9335934
90,6,10913354
45,6,10913354
90,6,8586131
90,3,9812197
45,3,9812197
90,4,8833652
45,1,8833652
90,6,7895446
90,4,7900939
45,1,7900939
90,4,10411395
45,2,10411395
90,4,6784689
45,2,6784689
90,4,7090115
45,3,7090115
90,5,8337982
45,5,8337982
90,5,7901047
45,2,7901047
90,5,10063777
45,2,10063777
90,4,6685983
90,7,11396446
45,1,11396446
90,3,8966399
45,1,8966399
90,5,10411581
45,1,10411581
90,5,7437871
45,1,7437871
90,3,6771044
45,1,6771044
90,3,9594906
45,2,9594906
90,3,7142292
90,4,7090375
45,1,7090375
90,7,9594666
45,4,9594666
90,4,7828240
45,1,7828240
90,5,10388234
45,2,10388234
90,5,10389896
45,3,10389896
90,5,7142148
45,2,7142148
90,3,7080125
90,4,8897079
45,1,8897079
90,3,5615226
45,2,5615226
90,3,7090324
45,2,7090324
90,2,6784261
90,4,5583150
45,2,5583150
90,2,6784746
90,4,7090104
45,2,7090104
90,4,8470494
45,2,8470494
90,4,11407412
45,5,11407412
90,6,11407508
45,9,11407508
90,2,7108717
45,1,7108717
90,7,8337944
45,2,8337944
90,4,11396369
45,2,11396369
90,4,8337797
45,2,8337797
90,5,6770805
90,3,7901154
45,3,7901154
90,3,7827943
45,2,7827943
90,5,7142201
90,7,9576325
45,2,9576325
90,3,7885098
45,2,7885098
90,4,9594886
45,2,9594886
90,2,8246159
45,2,8246159
90,4,5509394
45,1,5509394
90,5,10408443
45,6,10408443
90,4,8586128
90,3,7080095
45,1,7080095
90,5,8272097
45,1,8272097
90,3,6770565
45,1,6770565
90,4,10390060
45,2,10390060
90,3,6807649
90,5,3947339
45,1,3947339
90,3,4157693
45,1,4157693
90,5,10411601
90,4,10408269
45,4,10408269
90,5,7458908
45,1,7458908
90,5,9040279
45,4,9040279
90,5,6768260
45,3,6768260
90,5,8970680
45,2,8970680
90,6,9576216
45,3,9576216
90,4,9594735
45,2,9594735
90,4,8970528
90,4,8833662
45,1,8833662
90,4,5583016
45,2,5583016
90,8,10996534
45,6,10996534
90,5,7827919
45,1,7827919
90,3,6767947
45,3,6767947
90,4,5582576
45,2,5582576
90,5,9594403
90,2,6770489
90,3,6784803
45,1,6784803
45,6,10913496
90,8,10411612
45,2,10411612
90,3,8243523
45,2,8243523
90,5,7438514
45,1,7438514
90,3,4061331
45,1,4061331
90,4,9095226
45,4,9095226
90,6,11453106
45,9,11453106
90,3,7900889
45,1,7900889
90,4,8272072
45,1,8272072
90,5,9594731
45,3,9594731
90,6,11391392
45,5,11391392
90,5,8243547
45,2,8243547
90,3,3947181
90,4,8280879
45,2,8280879
90,6,7895338
45,2,7895338
90,6,5764786
45,1,5764786
90,6,10952007
45,6,10952007
90,5,7851751
45,2,7851751
90,5,7885177
45,2,7885177
90,3,5509546
45,2,5509546
90,2,6784865
45,1,6784865
90,7,11391423
45,2,11391423
90,5,10389884
45,2,10389884
90,3,8589641
90,7,8541126
45,3,8541126
90,3,6770786
45,1,6770786
90,5,9099554
45,4,9099554
90,7,11396263
45,2,11396263
90,5,7821425
45,2,7821425
90,5,8897022
45,2,8897022
90,5,5786170
90,5,7498057
90,5,7498158
45,1,7498158
90,4,7828045
45,2,7828045
90,6,10913443
45,7,10913443
90,4,9099580
45,2,9099580
90,5,7108409
45,3,7108409
90,2,6830274
90,5,8966333
45,1,8966333
90,3,7821633
45,1,7821633
90,5,10385511
45,2,10385511
90,4,6784469
90,2,6770993
90,3,7490746
45,2,7490746
90,5,10028231
45,2,10028231
90,4,8182080
45,2,8182080
90,4,5764246
45,1,5764246
90,3,7108333
90,4,7828169
45,1,7828169
90,4,8679121
45,2,8679121
90,5,11561399
45,3,11561399
90,3,5764294
90,5,6830347
90,4,8970674
45,1,8970674
90,7,7821587
